fb_code,Class,Order,Family,Genus,species,Home_range,Diel_activity,Size_group,Level_water,TempOccurrence_min,TempOccurrence_mean,TempOccurrence_max,Body_size_max,Size_class,Body_shape,Aspect_ratio,Nphoto,Caudal_fin,Mouth_position,Trophic_level,Diet,Spawning,Depth_min,Depth_max,Depth_range,Allometric_a,Allometric_b,Level_length_weight,PLD,PLD_level,Life_span,Geographic_range_index,Range_extension,Lat_Max_South,Lat_Max_North,Province_2,Province_3,Province_4,Province_6,Province_7,Province_10,Province_11,Province_12,Province_13,Province_14,Province_15,Province_16,Province_17,Province_43,Province_44,Province_45,Province_46,Province_47,Province_48,Province_50,Total_OcuProv,AT,EP,IUCN_status,Vulnerability,Price_category,
46674,actinopterygii,perciformes,labrisomidae,malacoctenus,malacoctenus zacae,sed,day,sol,bottom,"19,97",25,31,"6,5",s1,elongated,"194,442",1,truncated,terminal,"3,5",im,demersal,1,10,9,"0,0245149","2,223",genus,26,genus,NA,8,native,"24,7","24,7",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,lc,10,not_targeted,
46679,actinopterygii,perciformes,labrisomidae,malacoctenus,malacoctenus zonifer,sed,day,sol,bottom,"25,48","26,91","28,43",8,s2,elongated,NA,NA,truncated,terminal,"3,5",im,demersal,1,10,9,"0,0245149","2,223",species,26,genus,NA,16,native,"-1,29","23,79",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,lc,10,not_targeted,
25529,actinopterygii,perciformes,labrisomidae,malacoctenus,malacoctenus zonogaster,sed,day,sol,bottom,"20,26",23,"25,66","8,5",s2,elongated,"16,491",1,truncated,terminal,"3,5",im,demersal,1,10,9,"0,0245149","2,223",genus,26,genus,NA,3,native,"-0,63","-0,63",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,vu,10,not_targeted,
9967,actinopterygii,perciformes,gobiidae,mauligobius,mauligobius maderensis,sed,day,sol,bottom,"16,75","19,73","23,01",15,s2,elongated,"107,142",1,rounded,terminal,"3,4",im,demersal,0,7,7,"0,014164639","2,902,488,013",family,NA,,NA,11,native,"28,39","38,2",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,ne,"24,47",not_targeted,
9969,actinopterygii,perciformes,gobiidae,mauligobius,mauligobius nigri,sed,day,sol,bottom,22,24,27,7,s2,elongated,NA,NA,rounded,terminal,"3,3",im,demersal,0,7,7,"0,014164639","2,902,488,013",family,NA,,NA,2,native,"15,63","15,63",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,lc,"15,01",not_targeted,
46783,actinopterygii,perciformes,chaenopsidae,mccoskerichthys,mccoskerichthys sandae,sed,day,sol,bottom,27,"28,49","29,32",8,s2,elongated,"14,038",1,rounded,terminal,"3,3",pk,demersal,1,30,29,"0,007705413","2,962",family,NA,,NA,5,native,"8,01","9,6",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,nt,10,not_targeted,
59440,actinopterygii,perciformes,scorpididae,medialuna,medialuna ancietae,mob,day,medg,low,13,15,"18,62",48,s4,compressed,"200,324",1,truncated,terminal,"3,1",hm,NA,0,2,2,"1,45E-05","30,801",genus,60,genus,NA,6,native,-30,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,nt,"54,13",not_targeted,
3597,actinopterygii,perciformes,scorpididae,medialuna,medialuna californiensis,vmob,day,medg,low,"16,96","21,66","26,81",48,s4,fusiform,"216,026",1,truncated,terminal,"2,7",om,NA,0,44,44,"1,45E-05","30,801",species,60,species,NA,9,native,"24,7","30,3",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,lc,"34,37",not_targeted,
1079,actinopterygii,elopiformes,megalopidae,megalops,megalops atlanticus,vmob,day,medg,high,"21,98","24,96","28,08",250,s6,fusiform,"191,985",1,forked,superior,"4,5",fc,demersal,0,30,30,"0,00532",3,species,NA,,59,66,native,"9,16","39,6",0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,5,1,0,vu,"75,86",medium,
13524,actinopterygii,atheriniformes,atherinopsidae,melanorhinus,melanorhinus cyanellus,vmob,day,largeg,high,"25,07","26,85","28,32",10,s2,fusiform,"126,403",1,forked,terminal,"3,2",pk,NA,1,10,9,"2,00E-04",3,species,NA,,NA,9,native,"-0,63","9,6",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,lc,"10,53",not_targeted,
966,actinopterygii,tetraodontiformes,balistidae,melichthys,melichthys niger,vmob,day,largeg,high,"23,98","26,15","28,49",50,s4,compressed,"2,277,115",2,truncated,terminal,"2,4",om,demersal,2,75,73,"0,0058","3,554",species,NA,,6,300,native,"-20,55","37,4",0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,11,1,1,lc,"41,39",medium,
5838,actinopterygii,tetraodontiformes,balistidae,melichthys,melichthys vidua,vmob,day,medg,high,"24,82","26,12","27,66",40,s4,compressed,"1,69",1,truncated,superior,"3,4",om,demersal,4,60,56,"0,0058","3,554",species,NA,,NA,234,native,"-0,63","10,3",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,1,ne,"34,18",medium,
46993,actinopterygii,perciformes,latridae,mendosoma,mendosoma lineatum,mob,day,sol,low,13,15,"18,62",40,s4,fusiform,NA,NA,forked,terminal,"3,9",fc,pelagic,0,20,20,"0,0112","31,419",family,NA,,NA,17,native,-30,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,ne,"31,41",very high,
3241,actinopterygii,atheriniformes,atherinopsidae,menidia,menidia beryllina,vmob,day,largeg,high,"18,6","23,88","28,94",15,s2,fusiform,"13,888",1,forked,terminal,"3,2",pk,demersal,0,30,30,NA,NA,,NA,,NA,8,native,"20,6","34,7",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,lc,"15,39",not_targeted,
29,actinopterygii,gadiformes,gadidae,merlangius,merlangius merlangus,vmob,NA,smallg,bottom,"12,01","16,67","22,19","91,5",s6,fusiform,"0,972208",2,truncated,terminal,"4,4",im,pelagic,10,200,190,NA,NA,,NA,,13,11,native,"32,5",51,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,lc,"38,06",medium,
30,actinopterygii,gadiformes,merlucciidae,merluccius,merluccius merluccius,vmob,both,NA,low,"13,27","17,65",23,140,s6,elongated,"0,900313",1,truncated,terminal,"4,3",fc,pelagic,40,200,160,"0,00558","3,06",species,NA,,15,15,native,"18,85",51,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,lc,"63,85",high,
22812,actinopterygii,perciformes,microdesmidae,microdesmus,microdesmus aethiopicus,sed,day,sol,low,25,27,"28,75","5,7",s1,elongated,NA,NA,rounded,superior,"3,4",im,demersal,0,10,10,"0,000459584","3,048,269,345",family,NA,,NA,1,native,"0,19","0,19",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,lc,10,not_targeted,
58376,actinopterygii,perciformes,microdesmidae,microdesmus,microdesmus bahianus,sed,day,sol,low,"23,79","26,3","28,84","5,1",s1,elongated,NA,NA,rounded,superior,"3,4",im,demersal,0,10,10,"0,000459584","3,048,269,345",family,NA,,NA,31,native,"-20,45","32,7",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,lc,10,not_targeted,
57941,actinopterygii,perciformes,microdesmidae,microdesmus,microdesmus carri,sed,day,sol,low,"24,03","26,96","29,93","5,3",s1,elongated,NA,NA,rounded,superior,"3,4",im,demersal,0,10,10,"0,000459584","3,048,269,345",family,NA,,NA,14,native,"11,8",27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,lc,10,not_targeted,
3904,actinopterygii,perciformes,microdesmidae,microdesmus,microdesmus longipinnis,NA,NA,NA,bottom,"22,8","26,05","29,43",27,s3,elongated,NA,NA,rounded,superior,"3,9",im,demersal,5,10,5,"0,000459584","3,048,269,345",family,NA,,NA,13,native,"-5,95","32,37",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,lc,"14,33",not_targeted,
60864,actinopterygii,perciformes,microdesmidae,microdesmus,microdesmus retropinnis,sed,day,sol,bottom,27,"28,49","29,32","12,5",s2,elongated,NA,NA,rounded,superior,"3,6",im,demersal,1,5,4,"0,000459584","3,048,269,345",family,NA,,NA,5,native,"8,01","9,6",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,dd,10,not_targeted,
1879,actinopterygii,gadiformes,gadidae,microgadus,microgadus proximus,NA,NA,NA,bottom,11,"12,1","14,43","30,5",s4,fusiform,"0,922323",1,truncated,subterminal,"3,6",im,pelagic,0,275,275,"0,001001365",3,family,NA,,NA,4,native,"37,4","37,4",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,ne,"31,47",very high,
3288,actinopterygii,syngnathiformes,syngnathidae,micrognathus,micrognathus crinitus,sed,day,sol,bottom,"23,62","26,01","28,6",15,s2,elongated,NA,NA,rounded,tubular,"3,3",im,live,1,7,6,"0,001001365",3,family,NA,,NA,62,native,-42,"32,37",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,5,1,0,lc,"12,01",not_targeted,
57479,actinopterygii,syngnathiformes,syngnathidae,micrognathus,micrognathus erugatus,sed,day,sol,bottom,"25,08","26,96","28,43","11,7",s2,elongated,NA,NA,rounded,tubular,"3,2",im,live,0,21,21,"0,001001365",3,family,NA,,NA,14,native,"-20,45","14,2",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,dd,"15,87",not_targeted,
3890,actinopterygii,perciformes,gobiidae,microgobius,microgobius carri,sed,day,sol,bottom,"22,66","25,65","28,75",10,s2,elongated,"0,436166",1,lanceolated,superior,"3,4",im,demersal,0,36,36,"0,014164639","2,902,488,013",family,43,species,NA,47,native,"-24,98","34,7",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4,1,0,lc,"22,58",very high,
3891,actinopterygii,perciformes,gobiidae,microgobius,microgobius gulosus,sed,day,sol,bottom,"19,43","24,66","29,5","7,5",s2,elongated,NA,NA,lanceolated,superior,"3,3",NA,demersal,0,75,75,"0,014164639","2,902,488,013",family,NA,,NA,5,native,"20,6","32,7",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,lc,"13,79",very high,
3892,actinopterygii,perciformes,gobiidae,microgobius,microgobius microlepis,sed,day,sol,bottom,"22,47","26,05","29,83",10,s2,elongated,NA,NA,lanceolated,superior,"3,4",im,demersal,0,36,36,"0,014164639","2,902,488,013",family,43,genus,NA,21,native,"16,43","32,7",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,lc,"22,58",very high,
28136,actinopterygii,perciformes,gobiidae,microgobius,microgobius signatus,sed,NA,NA,bottom,"25,45","27,3","29,26",6,s1,elongated,NA,NA,lanceolated,superior,"3,2",im,demersal,0,36,36,"0,014164639","2,902,488,013",family,NA,,NA,9,native,"11,8",27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,lc,"11,03",very high,
3893,actinopterygii,perciformes,gobiidae,microgobius,microgobius thalassinus,sed,NA,NA,bottom,"17,35","22,97","28,5","6,4",s1,elongated,NA,NA,lanceolated,superior,"3,3",im,demersal,0,6,6,"0,014164639","2,902,488,013",family,NA,,NA,6,native,"26,9","34,7",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,lc,10,very high,
13722,actinopterygii,perciformes,haemulidae,microlepidotus,microlepidotus brevipinnis,vmob,night,medg,low,"23,66","25,82","27,89",40,s4,fusiform,"182,328",1,forked,terminal,"3,5",im,pelagic,5,30,25,"0,0151","2,93",species,NA,,NA,28,native,-12,"30,3",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,1,lc,"35,96",medium,
3569,actinopterygii,perciformes,haemulidae,microlepidotus,microlepidotus inornatus,vmob,night,medg,low,"15,71","19,52","23,72",45,s4,fusiform,"25,171",1,forked,terminal,"3,6",im,pelagic,5,30,25,"0,0151","2,93",species,NA,,NA,10,native,"23,79","37,4",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,lc,"39,93",medium,
25969,actinopterygii,perciformes,blenniidae,microlipophrys,microlipophrys adriaticus,NA,NA,NA,bottom,"12,68","18,17",25,5,s1,elongated,NA,NA,truncated,subterminal,"3,4",om,demersal,0,5,5,"0,014905494","3,017,856,658",family,24,species,NA,34,native,"33,28","42,86",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,lc,10,not_targeted,
16297,actinopterygii,perciformes,blenniidae,microlipophrys,microlipophrys canevae,NA,NA,NA,bottom,"14,11","18,8","24,21","7,5",s2,elongated,NA,NA,rounded,subterminal,"2,1",om,demersal,0,2,2,"0,014905494","3,017,856,658",family,32,species,NA,30,native,"32,5","42,73",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,lc,"14,21",not_targeted,
48613,actinopterygii,perciformes,blenniidae,microlipophrys,microlipophrys dalmatinus,NA,day,NA,bottom,"13,51","18,12","23,5","5,8",s1,elongated,"16,797",1,truncated,subterminal,4,om,demersal,1,2,1,"0,014905494","3,017,856,658",family,28,genus,NA,30,native,"33,28","42,73",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,lc,"11,53",not_targeted,
16299,actinopterygii,perciformes,blenniidae,microlipophrys,microlipophrys nigriceps,NA,day,NA,bottom,"14,39","19,5","25,51","4,3",s1,elongated,NA,NA,truncated,subterminal,"3,2",om,demersal,0,6,6,"0,014905494","3,017,856,658",family,28,genus,NA,28,native,"32,5","42,73",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,lc,10,not_targeted,
3635,actinopterygii,perciformes,embiotocidae,micrometrus,micrometrus aurora,NA,NA,NA,low,14,"16,55","20,22",18,s3,fusiform,"172,587",1,forked,terminal,"2,7",om,live,0,6,6,NA,NA,,NA,,NA,8,native,"25,5","37,4",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,ne,"30,43",not_targeted,
3636,actinopterygii,perciformes,embiotocidae,micrometrus,micrometrus minimus,NA,NA,smallg,low,14,"16,55","20,22",16,s3,compressed,"139,951",1,forked,terminal,"2,8",om,live,NA,9,NA,NA,NA,,NA,,NA,8,native,"25,5","37,4",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,ne,"27,77",not_targeted,
9892,actinopterygii,syngnathiformes,syngnathidae,microphis,microphis brachyurus aculeatus,sed,day,sol,bottom,"22,5","25,5",29,20,s3,elongated,NA,NA,rounded,tubular,"3,4",im,live,20,30,10,"0,001001365",3,family,NA,,NA,5,native,"9,16","13,91",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,dd,NA,not_targeted,
12453,actinopterygii,perciformes,pomacentridae,microspathodon,microspathodon bairdii,sed,day,sol,bottom,"25,03","26,68","28,56",25,s3,compressed,"223,542",1,forked,terminal,"2,5",hd,demersal,1,15,14,"0,02391472","3,082",species,34,species,NA,22,native,"-1,29","23,79",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,1,lc,"39,87",not_targeted,
1122,actinopterygii,perciformes,pomacentridae,microspathodon,microspathodon chrysurus,sed,day,sol,low,"23,96","26,41","29,05",21,s3,compressed,"108,705",1,forked,terminal,"2,1",hd,demersal,0,40,40,"0,02391472","3,082",species,27,species,NA,49,native,"-22,96","32,7",0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,6,1,0,lc,"29,75",not_targeted,
12455,actinopterygii,perciformes,pomacentridae,microspathodon,microspathodon dorsalis,sed,day,sol,bottom,"23,67","25,73","28,05",31,s4,compressed,"342,826",1,forked,terminal,"2,1",hd,demersal,1,25,24,"0,02391472","3,082",species,32,species,NA,28,native,"-1,29","30,3",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,1,lc,"44,98",not_targeted,
12456,actinopterygii,perciformes,pomacentridae,microspathodon,microspathodon frontatus,sed,day,sol,low,25,27,"28,75",17,s3,compressed,"1,559",1,forked,terminal,"2,3",hd,demersal,0,5,5,"0,02391472","3,082",genus,30,genus,NA,1,native,"0,19","0,19",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,lc,"32,34",not_targeted,
17239,actinopterygii,syngnathiformes,syngnathidae,minyichthys,minyichthys sentus,sed,day,sol,bottom,"14,5","19,23","24,5",6,s1,elongated,NA,NA,rounded,tubular,"3,2",im,live,0,100,100,"0,001001365",3,family,NA,,NA,17,native,"28,39","42,25",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,dd,10,not_targeted,
4280,actinopterygii,tetraodontiformes,monacanthidae,monacanthus,monacanthus ciliatus,mob,day,sol,low,"22,84","25,65","28,6",20,s3,compressed,"145,086",1,rounded,terminal,"2,7",im,demersal,0,50,50,"0,0704","2,447",genus,31,genus,NA,62,native,-42,"34,7",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,5,1,0,lc,"25,85",not_targeted,
4283,actinopterygii,tetraodontiformes,monacanthidae,monacanthus,monacanthus tuckeri,mob,day,sol,low,"24,04","26,65","29,42",10,s2,compressed,NA,NA,rounded,terminal,2,im,demersal,2,50,48,"0,0704","2,447",genus,42,species,NA,36,native,"10,53","32,7",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,lc,"14,62",not_targeted,
2048,actinopterygii,pleuronectiformes,soleidae,monochirus,monochirus hispidus,mob,both,sol,bottom,"16,42","20,36","25,25",20,s3,depressed,"0,966249",1,rounded,terminal,"3,5",im,pelagic,10,250,240,"0,01439","3,16",species,NA,,NA,12,native,"9,16","42,73",0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,1,0,lc,"30,31",very high,
9037,actinopterygii,anguilliformes,muraenidae,monopenchelys,monopenchelys acuta,sed,night,sol,bottom,"24,32","26,68","29,21","20,9",s3,eel_like,NA,NA,pointed,terminal,"3,6",im,pelagic,13,45,32,"0,001159381",3,family,NA,,NA,61,native,"-7,94",27,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,4,1,0,lc,"25,02",medium,
2603,actinopterygii,anguilliformes,moringuidae,moringua,moringua edwardsi,sed,day,sol,bottom,"24,17","26,64","29,23",15,s2,eel_like,NA,NA,pointed,terminal,"3,5",im,NA,0,21,21,"0,001","3,07",species,NA,,NA,42,native,"-20,55","32,7",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,lc,25,not_targeted,
1086,actinopterygii,mugiliformes,mugilidae,mugil,mugil curema,vmob,both,largeg,high,"21,8","24,64","27,58",91,s6,fusiform,"190,961",1,forked,terminal,2,hd,pelagic,0,300,300,"0,00971","3,095",species,42,genus,NA,92,native,"-35,3","37,4",0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,10,1,1,lc,"59,31",medium,
61933,actinopterygii,mugiliformes,mugilidae,mugil,mugil gaimardianus,vmob,both,largeg,high,"17,21","22,57",28,67,s5,fusiform,NA,NA,forked,terminal,NA,hd,pelagic,NA,NA,NA,"0,010846844","3,088,497,816",genus,42,genus,NA,5,native,"31,03","34,7",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,ne,"55,47",medium,
3591,actinopterygii,perciformes,mullidae,mulloidichthys,mulloidichthys dentatus,mob,day,largeg,bottom,"23,93","25,73","27,76",31,s4,fusiform,"311,549",1,forked,subterminal,"3,7",im,pelagic,2,46,44,"0,011973899","3,101,092,515",species,55,genus,NA,33,native,-12,"30,3",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,0,1,lc,"29,09",medium,
1092,actinopterygii,perciformes,mullidae,mulloidichthys,mulloidichthys martinicus,mob,both,medg,low,"23,94","26,21","28,7","44,8",s4,fusiform,"225,711",1,forked,subterminal,"3,2",im,pelagic,0,49,49,"0,011973899","3,101,092,515",genus,55,genus,NA,65,native,"-24,98","32,37",0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,9,1,0,lc,"35,16",medium,
5984,actinopterygii,perciformes,mullidae,mulloidichthys,mulloidichthys vanicolensis,mob,day,medg,low,27,28,29,38,s4,fusiform,"426,268",1,forked,subterminal,"3,6",im,pelagic,5,113,108,"0,0145","2,905",species,37,species,5,267,native,"10,3","10,3",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,lc,"23,19",medium,
14063,actinopterygii,perciformes,mullidae,mullus,mullus argentinae,mob,both,medg,low,"14,05","18,58","22,98",30,s3,fusiform,"171,275",1,forked,subterminal,"3,5",im,pelagic,20,60,40,"0,011973899","3,101,092,515",family,35,genus,NA,14,native,-42,"-24,98",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,nt,"28,64",high,
1093,actinopterygii,perciformes,mullidae,mullus,mullus auratus,mob,NA,NA,bottom,"23,2","26,51","29,63",25,s3,fusiform,"103,403",1,forked,subterminal,"3,4",im,pelagic,9,91,82,"0,011973899","3,101,092,515",family,NA,,NA,15,native,"10,53","32,7",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,lc,"26,8",high,
790,actinopterygii,perciformes,mullidae,mullus,mullus barbatus barbatus,mob,day,medg,low,"14,16","18,57","23,79",33,s4,fusiform,"196,702",1,forked,subterminal,"3,1",im,pelagic,10,328,318,"0,011973899","3,101,092,515",family,35,genus,11,64,native,"13,91",51,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,1,0,lc,"29,3",medium,
1327,actinopterygii,perciformes,mullidae,mullus,mullus surmuletus,mob,day,medg,low,"14,96","19,07","23,9",40,s4,fusiform,"137,635",1,forked,subterminal,"3,5",im,pelagic,5,409,404,"0,011973899","3,101,092,515",family,35,species,8,72,native,"0,19",51,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,1,0,lc,39,very high,
55063,actinopterygii,anguilliformes,muraenidae,muraena,muraena appendiculata,sed,both,sol,bottom,13,15,"18,62",100,s6,eel_like,NA,NA,pointed,terminal,4,fc,pelagic,NA,NA,NA,"0,000439441","3,323,573,107",genus,NA,,NA,6,native,-30,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,ne,"73,96",medium,
13789,actinopterygii,anguilliformes,muraenidae,muraena,muraena argus,sed,night,sol,bottom,"19,98","22,54","25,58",120,s6,eel_like,NA,NA,pointed,terminal,4,im,pelagic,5,60,55,"0,000439441","3,323,573,107",species,NA,,NA,28,native,-12,"37,4",0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,5,0,1,lc,"69,14",medium,
63860,actinopterygii,anguilliformes,muraenidae,muraena,muraena augusti,sed,both,sol,bottom,"18,43","21,13","24,4",90,s6,eel_like,NA,NA,pointed,terminal,4,im,pelagic,0,250,250,"0,000439441","3,323,573,107",genus,NA,,18,24,native,"0,19","38,2",0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,lc,"59,07",not_targeted,
13790,actinopterygii,anguilliformes,muraenidae,muraena,muraena clepsydra,sed,night,sol,bottom,"23,78","25,6","27,59",120,s6,eel_like,NA,NA,pointed,terminal,4,im,pelagic,1,25,24,"0,000439441","3,323,573,107",species,NA,,NA,25,native,-12,"23,79",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,0,1,lc,"69,14",medium,
1729,actinopterygii,anguilliformes,muraenidae,muraena,muraena helena,sed,night,sol,bottom,"15,37","19,26","23,87",150,s6,eel_like,NA,NA,pointed,terminal,"4,2",fc,pelagic,15,50,35,"0,000439441","3,323,573,107",genus,NA,,38,68,native,"9,16",51,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,1,0,lc,"79,49",low,
8207,actinopterygii,anguilliformes,muraenidae,muraena,muraena lentiginosa,sed,night,sol,bottom,"22,79","24,99","27,49",61,s5,eel_like,NA,NA,pointed,terminal,"3,9",im,pelagic,1,25,24,"0,000439441","3,323,573,107",species,NA,,NA,34,native,-12,"30,3",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,4,0,1,lc,"48,79",medium,
9038,actinopterygii,anguilliformes,muraenidae,muraena,muraena melanotis,sed,both,sol,bottom,"23,54","25,48","28,04",100,s6,eel_like,NA,NA,pointed,terminal,"3,5",im,pelagic,0,60,60,"0,000439441","3,323,573,107",genus,NA,,NA,15,native,"-7,94","18,85",0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,4,1,0,lc,"60,82",medium,
27231,actinopterygii,anguilliformes,muraenidae,muraena,muraena pavonina,sed,both,sol,bottom,"25,14","26,65","28,25","51,2",s5,eel_like,NA,NA,pointed,terminal,"3,8",im,pelagic,2,60,58,"0,000439441","3,323,573,107",genus,NA,,NA,12,native,"-12,91","21,3",0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,4,1,0,lc,"40,89",medium,
2618,actinopterygii,anguilliformes,muraenidae,muraena,muraena retifera,sed,both,sol,bottom,"22,36","25,8","29,16",60,s5,eel_like,NA,NA,pointed,terminal,"3,9",im,pelagic,20,90,70,"0,000439441","3,323,573,107",genus,NA,,NA,31,native,"-24,98","32,7",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,lc,"50,64",medium,
7549,actinopterygii,anguilliformes,muraenidae,muraena,muraena robusta,sed,both,sol,bottom,"20,31","24,09","28,16",150,s6,eel_like,NA,NA,pointed,terminal,4,fc,pelagic,0,70,70,"0,000439441","3,323,573,107",genus,NA,,NA,32,native,"0,19","34,7",0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,4,1,0,lc,"80,86",medium,
298,actinopterygii,anguilliformes,muraenesocidae,muraenesox,muraenesox cinereus,NA,NA,NA,bottom,17,22,28,220,s6,eel_like,NA,NA,pointed,terminal,"4,4",fc,pelagic,40,110,70,"2,00E-04","3,421",species,NA,,15,58,lessepsian,"32,9","32,9",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,ne,"61,77",very high,
26258,actinopterygii,perciformes,clinidae,muraenoclinus,muraenoclinus dorsalis,sed,day,sol,bottom,13,"15,35","18,05",10,s2,elongated,NA,NA,rounded,terminal,"3,3",im,demersal,0,2,2,"0,01675089","2,774,764,076",family,NA,,NA,10,native,"-22,9","-22,9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,lc,10,not_targeted,
